Leg Type,Leg Origin Airport,Leg Destination Airport,Leg Operating Airline,Origin Airport,Origin City Name,Destination Airport,Destination City Name,Cabin Class,Year,Month,Leg 2,Leg 3,Leg 4,Leg 1 Operating Airline,Leg 2 Operating Airline,Leg 3 Operating Airline,Leg 4 Operating Airline,Passengers,OD Avg. Base Fare(USD),OD Base Revenue(USD),Leg Avg. Base Fare (USD) Stline,Leg Base Revenue (USD) Stline
LOCAL,SIN,PER,SQ,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,3,   ,   ,   ,SQ,  ,  ,  ,7166.33,215.75,1546127,215.83,1546675
LOCAL,SIN,PER,SQ,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,8,   ,   ,   ,SQ,  ,  ,  ,7138.03,225.76,1611482,225.78,1611626
LOCAL,SIN,PER,SQ,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,5,   ,   ,   ,SQ,  ,  ,  ,6907.57,221.66,1531130,221.75,1531748
LOCAL,SIN,PER,SQ,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,4,   ,   ,   ,SQ,  ,  ,  ,6833.3,238.93,1632699,238.92,1632597
LOCAL,SIN,PER,SQ,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,7,   ,   ,   ,SQ,  ,  ,  ,6796.81,261.55,1777706,261.5,1777354
LOCAL,SIN,PER,SQ,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,1,   ,   ,   ,SQ,  ,  ,  ,6604.86,300.74,1986370,300.85,1987050
LOCAL,SIN,PER,SQ,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,2,   ,   ,   ,SQ,  ,  ,  ,5941.82,263.77,1567303,263.76,1567186
LOCAL,SIN,PER,TR,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,5,   ,   ,   ,TR,  ,  ,  ,5468.48,105.6,577477,105.6,577471
LOCAL,SIN,PER,??,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,1,   ,   ,   ,??,  ,  ,  ,4417.7,245.18,1083118,245.18,1083132
LOCAL,SIN,PER,QF,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,12,   ,   ,   ,QF,  ,  ,  ,4250.5,227.19,965668,227.16,965544
LOCAL,SIN,PER,QF,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,10,   ,   ,   ,QF,  ,  ,  ,4203.14,254.4,1069268,254.35,1069077
LOCAL,SIN,PER,QF,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,1,   ,   ,   ,QF,  ,  ,  ,3836,347.53,1333120,347.63,1333499
LOCAL,SIN,PER,QF,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,11,   ,   ,   ,QF,  ,  ,  ,3782.49,194.62,736161,194.54,735843
LOCAL,SIN,PER,QF,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,5,   ,   ,   ,QF,  ,  ,  ,3750.84,171.04,641533,170.97,641282
LOCAL,SIN,PER,QF,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,3,   ,   ,   ,QF,  ,  ,  ,3514.29,172.98,607907,172.93,607710
LOCAL,SIN,PER,QF,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,8,   ,   ,   ,QF,  ,  ,  ,3511.88,188.19,660906,188.25,661097
LOCAL,SIN,PER,QF,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,2,   ,   ,   ,QF,  ,  ,  ,3315.31,242.91,805307,242.88,805234
LOCAL,SIN,PER,QF,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,4,   ,   ,   ,QF,  ,  ,  ,3189.66,246.92,787581,247.01,787877
LOCAL,SIN,PER,QF,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,7,   ,   ,   ,QF,  ,  ,  ,3080.81,303.36,934588,303.22,934178
LOCAL,SIN,PER,QF,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,9,   ,   ,   ,QF,  ,  ,  ,2954.17,202.09,596997,202.06,596911
LOCAL,SIN,PER,QF,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,6,   ,   ,   ,QF,  ,  ,  ,2778.27,184.93,513798,184.87,513618
BEHIND,SIN,PER,SQ,LHR,LONDON,PER,PERTH,Discount Coach,2019,7,SIN,   ,   ,SQ,SQ,  ,  ,2195.25,503.49,1105292,133.05,292075
