"Leg Type","Leg Origin Airport","Leg Destination Airport","Leg Operating Airline","Origin Airport","Origin City Name","Destination Airport","Destination City Name","Cabin Class","Year","Month","Leg 2","Leg 3","Leg 4","Leg 1 Operating Airline","Leg 2 Operating Airline","Leg 3 Operating Airline","Leg 4 Operating Airline","Passengers","OD Avg. Base Fare(USD)","OD Base Revenue(USD)","Leg Avg. Base Fare (USD) Stline","Leg Base Revenue (USD) Stline"
"BEHIND","SIN","MEL","EK","KUL","KUALA LUMPUR","MEL","MELBOURNE","Business","2019","1","SIN","   ","   ","3K","EK","  ","  ","5.97","1314.46","7847","1253.21","7482"
"BEHIND","SIN","MEL","SQ","KUL","KUALA LUMPUR","MEL","MELBOURNE","First","2019","1","SIN","   ","   ","MI","SQ","  ","  ","5.95","2115.21","12586","2016.61","11999"
"BEHIND","SIN","MEL","SQ","MAD","MADRID","MEL","MELBOURNE","Discount Coach","2019","1","FRA","SIN","   ","LH","SQ","SQ","  ","5.92","644.19","3814","219.23","1298"
"BEHIND","SIN","MEL","SQ","HEL","HELSINKI","MEL","MELBOURNE","Discount Coach","2019","1","FRA","SIN","   ","LH","SQ","SQ","  ","5.88","540.85","3180","182.74","1075"
"BEHIND","SIN","MEL","TR","ATH","ATHENS","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","TR","TR","  ","  ","5.84","426.36","2490","170.69","997"
"BEHIND","SIN","MEL","SQ","ZRH","ZURICH","MEL","MELBOURNE","Discount Coach","2019","1","AMS","SIN","   ","LX","SQ","SQ","  ","5.81","1050.12","6101","369.31","2146"
"BEHIND","SIN","MEL","SQ","ABZ","ABERDEEN","MEL","MELBOURNE","Discount Coach","2019","1","LHR","SIN","   ","BE","SQ","SQ","  ","5.8","504.28","2925","173.25","1005"
"BEHIND","SIN","MEL","TR","TAO","QINGDAO","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","TR","TR","  ","  ","5.76","27.98","161","16.44","95"
"BEHIND","SIN","MEL","SQ","DUB","DUBLIN","MEL","MELBOURNE","Discount Coach","2019","1","LHR","SIN","   ","EI","SQ","SQ","  ","5.74","668.68","3838","232.84","1337"
"BEHIND","SIN","MEL","QF","BUD","BUDAPEST","MEL","MELBOURNE","Business","2019","1","FRA","SIN","   ","LH","LH","QF","  ","5.72","2124.42","12152","747.86","4278"
"BEHIND","SIN","MEL","SQ","LPQ","LUANG PRABANG","MEL","MELBOURNE","Business","2019","1","VTE","SIN","   ","MI","MI","SQ","  ","5.68","1143.66","6496","849.7","4826"
"BEHIND","SIN","MEL","EK","JED","JEDDAH","MEL","MELBOURNE","Discount Coach","2019","1","DXB","SIN","   ","EK","EK","EK","  ","5.67","806.9","4575","358.97","2035"
"BEHIND","SIN","MEL","EK","HRE","HARARE","MEL","MELBOURNE","Discount Coach","2019","1","LUN","DXB","SIN","EK","EK","EK","EK","5.65","674.15","3809","229.74","1298"
"BEHIND","SIN","MEL","EK","FLL","FORT LAUDERDALE","MEL","MELBOURNE","Discount Coach","2019","1","DXB","SIN","   ","EK","EK","EK","  ","5.64","785.98","4433","194.08","1095"
"BEHIND","SIN","MEL","QF","LHR","LONDON","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","BA","QF","  ","  ","5.64","518.04","2922","184.58","1041"
"BEHIND","SIN","MEL","SQ","VNO","VILNIUS","MEL","MELBOURNE","Discount Coach","2019","1","ARN","DME","SIN","WX","SQ","SQ","SQ","5.61","1494.64","8385","548.61","3078"
"BEHIND","SIN","MEL","QF","LGK","LANGKAWI","MEL","MELBOURNE","Discount Coach","2019","1","KUL","SIN","   ","MH","MH","QF","  ","5.6","524.45","2937","466.55","2613"
"BEHIND","SIN","MEL","SQ","WRO","WROCLAW","MEL","MELBOURNE","Discount Coach","2019","1","FRA","SIN","   ","CL","SQ","SQ","  ","5.55","913.29","5069","325.69","1808"
"BEHIND","SIN","MEL","SQ","BHX","BIRMINGHAM","MEL","MELBOURNE","Discount Coach","2019","1","AMS","SIN","   ","BE","SQ","SQ","  ","5.52","462.93","2555","163.85","904"
"BEHIND","SIN","MEL","SQ","CEB","CEBU","MEL","MELBOURNE","Business","2019","1","SIN","   ","   ","MI","SQ","  ","  ","5.52","1962.38","10832","1400.42","7730"
"BEHIND","SIN","MEL","QF","TXL","BERLIN","MEL","MELBOURNE","Business","2019","1","LHR","SIN","   ","BA","BA","QF","  ","5.51","1835.69","10115","620.35","3418"
"BEHIND","SIN","MEL","SQ","CAN","GUANGZHOU","MEL","MELBOURNE","Business","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","5.5","1493.65","8215","1042.78","5735"
"BEHIND","SIN","MEL","JQ","IST","ISTANBUL","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","TK","JQ","  ","  ","5.48","414.55","2272","170.03","932"
"BEHIND","SIN","MEL","SQ","CTS","SAPPORO","MEL","MELBOURNE","Business","2019","1","HND","SIN","   ","HD","SQ","SQ","  ","5.44","1357.92","7387","674.64","3670"
"BEHIND","SIN","MEL","SQ","MAN","MANCHESTER","MEL","MELBOURNE","Discount Coach","2019","1","CDG","SIN","   ","BE","SQ","SQ","  ","5.44","644.75","3507","224.1","1219"
"BEHIND","SIN","MEL","EK","SEZ","MAHE ISLAND","MEL","MELBOURNE","Discount Coach","2019","1","DXB","SIN","   ","EK","EK","EK","  ","5.43","811.8","4408","322.23","1750"
"BEHIND","SIN","MEL","EK","KBL","KABUL","MEL","MELBOURNE","Discount Coach","2019","1","DXB","SIN","   ","FZ","EK","EK","  ","5.42","852.82","4622","378.84","2053"
"BEHIND","SIN","MEL","EK","LYP","FAISALABAD","MEL","MELBOURNE","Discount Coach","2019","1","DXB","SIN","   ","FZ","EK","EK","  ","5.42","518.21","2809","227.34","1232"
"BEHIND","SIN","MEL","SQ","WAW","WARSAW","MEL","MELBOURNE","Discount Coach","2019","1","ZRH","SIN","   ","LO","SQ","SQ","  ","5.42","571.76","3099","198.58","1076"
"BEHIND","SIN","MEL","SQ","CTS","SAPPORO","MEL","MELBOURNE","Business","2019","1","HND","SIN","   ","NH","SQ","SQ","  ","5.41","1504.81","8141","747.15","4042"
"BEHIND","SIN","MEL","QF","NKG","NANKING/NANJING","MEL","MELBOURNE","Discount Coach","2019","1","LZH","KMG","SIN","MU","MU","MU","QF","5.4","235.93","1274","134.59","727"
"BEHIND","SIN","MEL","QF","NKG","NANKING/NANJING","MEL","MELBOURNE","Discount Coach","2019","1","XMN","SIN","   ","MU","MF","QF","  ","5.4","235.93","1274","144.79","782"
"BEHIND","SIN","MEL","TR","MFM","MACAU","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","TR","TR","  ","  ","5.4","388.36","2097","273.06","1475"
"BEHIND","SIN","MEL","EK","BSR","BASRA","MEL","MELBOURNE","Discount Coach","2019","1","DXB","SIN","   ","FZ","EK","EK","  ","5.39","513.76","2769","241.85","1304"
"BEHIND","SIN","MEL","EK","HGA","HARGEISA","MEL","MELBOURNE","Discount Coach","2019","1","DXB","SIN","   ","FZ","EK","EK","  ","5.39","1224.47","6600","528.63","2849"
"BEHIND","SIN","MEL","SQ","BLL","BILLUND","MEL","MELBOURNE","Discount Coach","2019","1","CPH","SIN","   ","EE","SQ","SQ","  ","5.38","380.72","2048","141.61","762"
"BEHIND","SIN","MEL","QF","MQX","MAKALE","MEL","MELBOURNE","Discount Coach","2019","1","ADD","SIN","   ","ET","ET","QF","  ","5.37","322.31","1731","140.91","757"
"BEHIND","SIN","MEL","SQ","CRK","LUZON IS","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","TR","SQ","  ","  ","5.37","361.09","1939","259.1","1391"
"BEHIND","SIN","MEL","QF","JUB","JUBA","MEL","MELBOURNE","Discount Coach","2019","1","ADD","SIN","   ","ET","ET","QF","  ","5.36","540.25","2896","228.92","1227"
"BEHIND","SIN","MEL","QF","MAN","MANCHESTER","MEL","MELBOURNE","Business","2019","1","FRA","SIN","   ","LH","SQ","QF","  ","5.36","1861.97","9980","654.93","3510"
"BEHIND","SIN","MEL","QF","MUC","MUNICH","MEL","MELBOURNE","Premium Coach","2019","1","LHR","SIN","   ","BA","QF","QF","  ","5.35","1377.73","7371","465.45","2490"
"BEHIND","SIN","MEL","QF","LHR","LONDON","MEL","MELBOURNE","Business","2019","1","ZRH","SIN","   ","LX","LX","QF","  ","5.34","1649.22","8807","580.69","3101"
"BEHIND","SIN","MEL","SQ","LJU","LJUBLJANA","MEL","MELBOURNE","Business","2019","1","ZRH","SIN","   ","JP","SQ","SQ","  ","5.34","2151.3","11488","773.36","4130"
"BEHIND","SIN","MEL","QF","WUH","WUHAN","MEL","MELBOURNE","Discount Coach","2019","1","XMN","SIN","   ","CZ","MF","QF","  ","5.33","164.37","876","101.02","538"
"BEHIND","SIN","MEL","TR","HGH","HANGZHOU","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","TR","TR","  ","  ","5.28","413.25","2182","257.07","1357"
"BEHIND","SIN","MEL","EK","KRK","KRAKOW","MEL","MELBOURNE","Discount Coach","2019","1","WAW","DXB","SIN","LO","EK","EK","EK","5.27","821.72","4330","304.74","1606"
"BEHIND","SIN","MEL","JQ","CDG","PARIS","MEL","MELBOURNE","Discount Coach","2019","1","FRA","SIN","   ","LH","LH","JQ","  ","5.26","259.37","1364","93.34","491"
"BEHIND","SIN","MEL","EK","MLE","MALE","MEL","MELBOURNE","Discount Coach","2019","1","DXB","SIN","   ","EK","EK","EK","  ","5.25","752.32","3950","303.62","1594"
"BEHIND","SIN","MEL","SQ","FUK","FUKUOKA","MEL","MELBOURNE","Discount Coach","2019","1","HND","SIN","   ","NH","SQ","SQ","  ","5.25","627.01","3292","309.87","1627"
"BEHIND","SIN","MEL","EK","LKO","LUCKNOW","MEL","MELBOURNE","Discount Coach","2019","1","DXB","SIN","   ","FZ","EK","EK","  ","5.24","355.54","1863","148.76","780"
"BEHIND","SIN","MEL","QF","TLV","TEL AVIV YAFO BEN GURION","MEL","MELBOURNE","Business","2019","1","IST","SIN","   ","TK","TK","QF","  ","5.24","2397.47","12563","913.62","4787"
"BEHIND","SIN","MEL","SQ","ADB","IZMIR","MEL","MELBOURNE","Discount Coach","2019","1","IST","SIN","   ","TK","SQ","SQ","  ","5.24","326.1","1709","130.97","686"
"BEHIND","SIN","MEL","SQ","VIE","VIENNA","MEL","MELBOURNE","Discount Coach","2019","1","MUC","SIN","   ","OS","SQ","SQ","  ","5.24","809.96","4244","297.38","1558"
"BEHIND","SIN","MEL","QF","NCE","NICE","MEL","MELBOURNE","Business","2019","1","LHR","SIN","   ","BA","QF","QF","  ","5.21","3301.3","17200","1109.31","5780"
"BEHIND","SIN","MEL","SQ","WAW","WARSAW","MEL","MELBOURNE","Discount Coach","2019","1","MUC","SIN","   ","LO","SQ","SQ","  ","5.16","570.77","2945","204.49","1055"
"BEHIND","SIN","MEL","SQ","AMD","AHMEDABAD","MEL","MELBOURNE","Discount Coach","2019","1","DEL","SIN","   ","UK","SQ","SQ","  ","5.14","470.86","2420","259.48","1334"
"BEHIND","SIN","MEL","SQ","MUC","MUNICH","MEL","MELBOURNE","Discount Coach","2019","1","FRA","SIN","   ","LH","SQ","SQ","  ","5.13","517.97","2657","187.94","964"
"BEHIND","SIN","MEL","QF","TLS","TOULOUSE","MEL","MELBOURNE","Discount Coach","2019","1","LHR","SIN","   ","BA","QF","QF","  ","5.12","641.94","3287","217.43","1113"
"BEHIND","SIN","MEL","SQ","RVN","ROVANIEMI","MEL","MELBOURNE","First","2019","1","HEL","FRA","SIN","AY","AY","SQ","SQ","5.12","3657.33","18726","1189.38","6090"
"BEHIND","SIN","MEL","QF","FCO","ROME","MEL","MELBOURNE","Discount Coach","2019","1","ZRH","SIN","   ","LX","LX","QF","  ","5.1","259.57","1324","91.97","469"
"BEHIND","SIN","MEL","SQ","TRZ","TIRUCHIRAPALLY","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","TR","SQ","  ","  ","5.08","706.98","3591","473.83","2407"
"BEHIND","SIN","MEL","JQ","SUB","SURABAYA","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","3K","JQ","  ","  ","5.08","18.12","92","14.77","75"
"BEHIND","SIN","MEL","QF","BJM","BUJUMBURA","MEL","MELBOURNE","Discount Coach","2019","1","ADD","SIN","   ","ET","ET","QF","  ","5.07","334.78","1697","134.6","682"
"BEHIND","SIN","MEL","SQ","GVA","GENEVA","MEL","MELBOURNE","Business","2019","1","ZRH","SIN","   ","LX","LX","SQ","  ","5.05","2360.09","11918","859.49","4340"
"BEHIND","SIN","MEL","SQ","GVA","GENEVA","MEL","MELBOURNE","Discount Coach","2019","1","FRA","SIN","   ","CL","LH","SQ","  ","5.03","857.26","4312","308.33","1551"
"BEHIND","SIN","MEL","EK","DPS","DENPASAR BALI","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","GA","EK","  ","  ","5.02","490.56","2463","384.06","1928"
"BEHIND","SIN","MEL","SQ","EDI","EDINBURGH","MEL","MELBOURNE","Discount Coach","2019","1","AMS","SIN","   ","KL","SQ","SQ","  ","5.02","371.42","1865","130.05","653"
"BEHIND","SIN","MEL","QF","CDG","PARIS","MEL","MELBOURNE","Business","2019","1","ZRH","SIN","   ","LX","LX","QF","  ","5","1626.25","8131","583.95","2920"
"BEHIND","SIN","MEL","QF","PEN","PENANG","MEL","MELBOURNE","Business","2019","1","SIN","   ","   ","3K","QF","  ","  ","5","1663.22","8316","1511.25","7556"
"BEHIND","SIN","MEL","SQ","HAJ","HANOVER","MEL","MELBOURNE","Discount Coach","2019","1","ZRH","SIN","   ","LX","SQ","SQ","  ","4.97","900.32","4475","321.57","1598"
"BEHIND","SIN","MEL","TR","ICN","SEOUL","MEL","MELBOURNE","Discount Coach","2019","1","TPE","SIN","   ","TR","TR","TR","  ","4.97","1022.16","5080","575.8","2862"
"BEHIND","SIN","MEL","SQ","ATH","ATHENS","MEL","MELBOURNE","Discount Coach","2019","1","IST","SIN","   ","A3","SQ","SQ","  ","4.92","761.54","3747","302.2","1487"
"BEHIND","SIN","MEL","QF","BKK","BANGKOK","MEL","MELBOURNE","Business","2019","1","SIN","   ","   ","3K","QF","  ","  ","4.88","1912.38","9332","1547.3","7551"
"BEHIND","SIN","MEL","QF","DUB","DUBLIN","MEL","MELBOURNE","Discount Coach","2019","1","LHR","SIN","   ","EI","QF","QF","  ","4.88","760.27","3710","264.47","1291"
"BEHIND","SIN","MEL","SQ","OPO","PORTO","MEL","MELBOURNE","Business","2019","1","FRA","SIN","   ","LH","SQ","SQ","  ","4.88","1166.24","5691","391.87","1912"
"BEHIND","SIN","MEL","QF","IKA","TEHRAN","MEL","MELBOURNE","Discount Coach","2019","1","DXB","SIN","   ","EK","EK","QF","  ","4.87","686.86","3345","317.15","1545"
"BEHIND","SIN","MEL","QF","SGN","HO CHI MINH CITY","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","BL","QF","  ","  ","4.87","595.86","2902","504.43","2457"
"BEHIND","SIN","MEL","QF","SUB","SURABAYA","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","3K","QF","  ","  ","4.87","515.84","2512","420.16","2046"
"BEHIND","SIN","MEL","SQ","CPH","COPENHAGEN","MEL","MELBOURNE","Discount Coach","2019","1","ZRH","SIN","   ","SK","SQ","SQ","  ","4.82","715.07","3447","249.49","1203"
"BEHIND","SIN","MEL","SQ","GOI","GOA","MEL","MELBOURNE","Discount Coach","2019","1","DEL","SIN","   ","UK","SQ","SQ","  ","4.82","499.62","2408","257.79","1243"
"BEHIND","SIN","MEL","EK","EVN","YEREVAN","MEL","MELBOURNE","Discount Coach","2019","1","DXB","SIN","   ","FZ","EK","EK","  ","4.8","830.42","3986","363.21","1743"
"BEHIND","SIN","MEL","TR","CEB","CEBU","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","TR","TR","  ","  ","4.79","288.02","1380","205.68","985"
"BEHIND","SIN","MEL","SQ","LGK","LANGKAWI","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","TR","SQ","  ","  ","4.78","310.45","1484","276.48","1322"
"BEHIND","SIN","MEL","SQ","KUL","KUALA LUMPUR","MEL","MELBOURNE","First","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","4.76","1892.15","9007","1803.95","8587"
"BEHIND","SIN","MEL","QF","DUB","DUBLIN","MEL","MELBOURNE","Discount Coach","2019","1","LHR","SIN","   ","BA","QF","QF","  ","4.74","1058.57","5018","367.01","1740"
"BEHIND","SIN","MEL","QF","PNQ","PUNE","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","9W","QF","  ","  ","4.74","364.49","1728","224.18","1063"
"BEHIND","SIN","MEL","QF","PNQ","PUNE","MEL","MELBOURNE","Business","2019","1","SIN","   ","   ","9W","QF","  ","  ","4.73","1969","9313","1207.87","5713"
"BEHIND","SIN","MEL","QF","CMB","COLOMBO","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","EK","QF","  ","  ","4.68","864.38","4045","594.21","2781"
"BEHIND","SIN","MEL","SQ","HKT","PHUKET","MEL","MELBOURNE","First","2019","1","SIN","   ","   ","MI","SQ","  ","  ","4.68","3110.66","14558","2679.51","12540"
"BEHIND","SIN","MEL","EK","BHX","BIRMINGHAM","MEL","MELBOURNE","Discount Coach","2019","1","DXB","SIN","   ","EK","EK","EK","  ","4.66","601.24","2802","207.27","966"
"BEHIND","SIN","MEL","TR","JED","JEDDAH","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","TR","TR","  ","  ","4.65","1001.82","4658","451.4","2099"
"BEHIND","SIN","MEL","SQ","KRK","KRAKOW","MEL","MELBOURNE","Discount Coach","2019","1","FRA","SIN","   ","CL","SQ","SQ","  ","4.63","583.6","2702","205.99","954"
"BEHIND","SIN","MEL","SQ","KUL","KUALA LUMPUR","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","MH","SQ","  ","  ","4.6","392.64","1806","374.02","1721"
"BEHIND","SIN","MEL","EK","MLA","MALTA","MEL","MELBOURNE","Discount Coach","2019","1","LCA","DXB","SIN","EK","EK","EK","EK","4.58","623.69","2856","235.93","1081"
"BEHIND","SIN","MEL","SQ","FCO","ROME","MEL","MELBOURNE","Business","2019","1","FRA","SIN","   ","LH","LH","SQ","  ","4.55","2224.3","10121","776.02","3531"
"BEHIND","SIN","MEL","SQ","LEJ","LEIPZIG/HALLE","MEL","MELBOURNE","Discount Coach","2019","1","DUS","SIN","   ","HE","SQ","SQ","  ","4.52","1062.04","4800","381.55","1725"
"BEHIND","SIN","MEL","EK","MCT","MUSCAT","MEL","MELBOURNE","Discount Coach","2019","1","DXB","SIN","   ","EK","EK","EK","  ","4.51","550.87","2484","270.87","1222"
"BEHIND","SIN","MEL","SQ","LAX","LOS ANGELES","MEL","MELBOURNE","Business","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","4.5","2777.99","12501","831.75","3743"
"BEHIND","SIN","MEL","SQ","AAL","AALBORG","MEL","MELBOURNE","Discount Coach","2019","1","CPH","SIN","   ","EE","SQ","SQ","  ","4.49","2193.58","9849","815.78","3663"
"BEHIND","SIN","MEL","SQ","MRS","MARSEILLE","MEL","MELBOURNE","Discount Coach","2019","1","FRA","SIN","   ","LH","SQ","SQ","  ","4.48","834.44","3738","294.95","1321"
"BEHIND","SIN","MEL","SQ","CMB","COLOMBO","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","UL","SQ","  ","  ","4.45","267.04","1188","183.25","815"
"BEHIND","SIN","MEL","SQ","DME","MOSCOW","MEL","MELBOURNE","Business","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","4.45","1700.39","7567","710.96","3164"
"BEHIND","SIN","MEL","QF","WAW","WARSAW","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","LO","QF","  ","  ","4.44","396.41","1760","154.67","687"
"BEHIND","SIN","MEL","SQ","ATH","ATHENS","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","TR","SQ","  ","  ","4.44","502.33","2230","201.11","893"
"BEHIND","SIN","MEL","SQ","BOM","MUMBAI","MEL","MELBOURNE","Discount Coach","2019","1","DEL","SIN","   ","UK","SQ","SQ","  ","4.44","510.03","2265","271.69","1206"
"BEHIND","SIN","MEL","SQ","RGN","YANGON","MEL","MELBOURNE","Discount Coach","2019","1","MDL","SIN","   ","MI","MI","SQ","  ","4.44","397.19","1764","265.23","1178"
"BEHIND","SIN","MEL","SQ","POZ","POZNAN","MEL","MELBOURNE","Discount Coach","2019","1","FRA","SIN","   ","CL","SQ","SQ","  ","4.42","697.65","3084","248.55","1099"
"BEHIND","SIN","MEL","SQ","BLR","BENGALURU","MEL","MELBOURNE","Discount Coach","2019","1","DEL","SIN","   ","UK","SQ","SQ","  ","4.41","533.56","2353","270.43","1193"
"BEHIND","SIN","MEL","EK","DUR","DURBAN","MEL","MELBOURNE","Discount Coach","2019","1","DXB","SIN","   ","EK","EK","EK","  ","4.39","625.17","2744","204.09","896"
"BEHIND","SIN","MEL","SQ","FOC","FUZHOU","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","MI","SQ","  ","  ","4.39","283.89","1246","185.48","814"
"BEHIND","SIN","MEL","EK","GVA","GENEVA","MEL","MELBOURNE","Business","2019","1","DXB","SIN","   ","EK","EK","EK","  ","4.36","3155.97","13760","1130.03","4927"
"BEHIND","SIN","MEL","SQ","IPH","IPOH","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","TR","SQ","  ","  ","4.36","514.84","2245","476.45","2077"
"BEHIND","SIN","MEL","SQ","KHI","KARACHI","MEL","MELBOURNE","Discount Coach","2019","1","DXB","SIN","   ","FZ","SQ","SQ","  ","4.36","418.31","1824","192.75","840"
"BEHIND","SIN","MEL","SQ","LAX","LOS ANGELES","MEL","MELBOURNE","Discount Coach","2019","1","NRT","SIN","   ","SQ","SQ","SQ","  ","4.36","892.97","3893","267.32","1166"
"BEHIND","SIN","MEL","TR","CGK","JAKARTA","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","TR","TR","  ","  ","4.36","181.14","790","158.19","690"
"BEHIND","SIN","MEL","QF","USM","KOH SAMUI","MEL","MELBOURNE","Premium Coach","2019","1","SIN","   ","   ","PG","QF","  ","  ","4.35","974.66","4240","836.4","3638"
"BEHIND","SIN","MEL","EK","FRA","FRANKFURT","MEL","MELBOURNE","Business","2019","1","DXB","SIN","   ","EK","EK","EK","  ","4.34","2965.38","12870","1069.96","4644"
"BEHIND","SIN","MEL","SQ","DUB","DUBLIN","MEL","MELBOURNE","Discount Coach","2019","1","AMS","SIN","   ","EI","SQ","SQ","  ","4.33","667.85","2892","232.78","1008"
"BEHIND","SIN","MEL","EK","UET","QUETTA","MEL","MELBOURNE","Discount Coach","2019","1","DXB","SIN","   ","FZ","EK","EK","  ","4.32","533.69","2306","245.75","1062"
"BEHIND","SIN","MEL","SQ","BKK","BANGKOK","MEL","MELBOURNE","First","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","4.32","2092.65","9040","1692.37","7311"
"BEHIND","SIN","MEL","EK","ISU","SULAYMANIYAH","MEL","MELBOURNE","Discount Coach","2019","1","DXB","SIN","   ","FZ","EK","EK","  ","4.31","710","3060","320.74","1382"
"BEHIND","SIN","MEL","SQ","ABZ","ABERDEEN","MEL","MELBOURNE","Discount Coach","2019","1","AMS","SIN","   ","KL","SQ","SQ","  ","4.31","504.52","2174","176.39","760"
"BEHIND","SIN","MEL","SQ","JNB","JOHANNESBURG","MEL","MELBOURNE","Business","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","4.31","2454.16","10577","1007.87","4344"
"BEHIND","SIN","MEL","SQ","FRA","FRANKFURT","MEL","MELBOURNE","Business","2019","1","SIN","   ","   ","LH","SQ","  ","  ","4.26","3333.1","14199","1234.24","5258"
"BEHIND","SIN","MEL","SQ","FRA","FRANKFURT","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","LH","SQ","  ","  ","4.26","734.14","3127","271.85","1158"
"BEHIND","SIN","MEL","SQ","PLZ","PORT ELIZABETH","MEL","MELBOURNE","Discount Coach","2019","1","JNB","SIN","   ","MN","SQ","SQ","  ","4.26","832.55","3547","321.41","1369"
"BEHIND","SIN","MEL","QF","BKI","KOTA KINABALU","MEL","MELBOURNE","Business","2019","1","KUL","SIN","   ","MH","3K","QF","  ","4.2","1731.56","7273","1313.31","5516"
"BEHIND","SIN","MEL","QF","KUL","KUALA LUMPUR","MEL","MELBOURNE","First","2019","1","SIN","   ","   ","MH","QF","  ","  ","4.2","2346.85","9857","2237.98","9400"
"BEHIND","SIN","MEL","JQ","SOF","SOFIA","MEL","MELBOURNE","Business","2019","1","IST","SIN","   ","TK","TK","JQ","  ","4.18","4002.28","16730","1590.66","6649"
"BEHIND","SIN","MEL","EK","KEF","REYKJAVIK","MEL","MELBOURNE","Discount Coach","2019","1","OSL","DXB","SIN","FI","EK","EK","EK","4.16","722.68","3006","232.18","966"
"BEHIND","SIN","MEL","EK","TXL","BERLIN","MEL","MELBOURNE","Discount Coach","2019","1","MUC","DXB","SIN","LH","EK","EK","EK","4.16","731.76","3044","261.74","1089"
"BEHIND","SIN","MEL","SQ","GDN","GDANSK","MEL","MELBOURNE","Discount Coach","2019","1","CPH","SIN","   ","WX","SQ","SQ","  ","4.15","687.09","2851","252.87","1049"
"BEHIND","SIN","MEL","SQ","BRE","BREMEN","MEL","MELBOURNE","Discount Coach","2019","1","FRA","SIN","   ","CL","SQ","SQ","  ","4.14","724.29","2999","262.23","1086"
"BEHIND","SIN","MEL","SQ","ZRH","ZURICH","MEL","MELBOURNE","Discount Coach","2019","1","FRA","SIN","   ","CL","SQ","SQ","  ","4.14","1048.52","4341","381.59","1580"
"BEHIND","SIN","MEL","SQ","ATQ","AMRITSAR","MEL","MELBOURNE","Discount Coach","2019","1","BOM","SIN","   ","UK","SQ","SQ","  ","4.12","612.36","2523","324.7","1338"
"BEHIND","SIN","MEL","SQ","IXC","CHANDIGARH","MEL","MELBOURNE","Discount Coach","2019","1","DEL","SIN","   ","UK","SQ","SQ","  ","4.12","4165.21","17161","2404.44","9906"
"BEHIND","SIN","MEL","QF","AMS","AMSTERDAM","MEL","MELBOURNE","Premium Coach","2019","1","LHR","SIN","   ","BA","QF","QF","  ","4.11","2208.29","9076","773.39","3179"
"BEHIND","SIN","MEL","QF","MAN","MANCHESTER","MEL","MELBOURNE","Discount Coach","2019","1","DXB","SIN","   ","EK","EK","QF","  ","4.11","952.7","3916","327.6","1346"
"BEHIND","SIN","MEL","SQ","ZRH","ZURICH","MEL","MELBOURNE","First","2019","1","SIN","   ","   ","LX","SQ","  ","  ","4.08","3069.57","12524","1136.06","4635"
"BEHIND","SIN","MEL","SQ","DMU","DIMAPUR","MEL","MELBOURNE","Discount Coach","2019","1","CCU","SIN","   ","AI","MI","SQ","  ","4.05","742.96","3009","467.25","1892"
"BEHIND","SIN","MEL","JQ","RGN","YANGON","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","3K","JQ","  ","  ","4.02","740.63","2977","560.08","2252"
"BEHIND","SIN","MEL","QF","MNL","MANILA","MEL","MELBOURNE","Premium Coach","2019","1","SIN","   ","   ","PR","QF","  ","  ","4.01","474.97","1905","340.88","1367"
"BEHIND","SIN","MEL","SQ","SUB","SURABAYA","MEL","MELBOURNE","Discount Coach","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","4.01","405.79","1627","329.71","1322"
