"Leg Type","Leg Origin Airport","Leg Destination Airport","Leg Operating Airline","Origin Airport","Origin City Name","Destination Airport","Destination City Name","Cabin Class","Year","Month","Leg 2","Leg 3","Leg 4","Leg 1 Operating Airline","Leg 2 Operating Airline","Leg 3 Operating Airline","Leg 4 Operating Airline","Passengers","OD Avg. Base Fare(USD)","OD Base Revenue(USD)","Leg Avg. Base Fare (USD) Stline","Leg Base Revenue (USD) Stline"
"BEHIND","SIN","KIX","SQ","FCO","ROME","KIX","OSAKA","Business","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","1.53","1698.58","2599","558.24","854"
"BEHIND","SIN","KIX","SQ","JOG","YOGYAKARTA","KIX","OSAKA","First","2019","1","SIN","   ","   ","MI","SQ","  ","  ","1.53","424.35","649","339.26","519"
"BEHIND","SIN","KIX","SQ","JOG","YOGYAKARTA","KIX","OSAKA","Discount Coach","2019","1","SIN","   ","   ","QZ","SQ","  ","  ","1.53","590.35","903","471.99","722"
"BEHIND","SIN","KIX","SQ","MDC","MANADO","KIX","OSAKA","First","2019","1","SIN","   ","   ","MI","SQ","  ","  ","1.53","889.69","1361","604.58","925"
"BEHIND","SIN","KIX","SQ","PKU","PEKANBARU","KIX","OSAKA","Discount Coach","2019","1","CGK","SIN","   ","GA","SQ","SQ","  ","1.53","1170.33","1791","856.07","1310"
"BEHIND","SIN","KIX","SQ","ADL","ADELAIDE","KIX","OSAKA","Business","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","1.53","1257.73","1924","623.65","954"
"BEHIND","SIN","KIX","SQ","SRG","SEMARANG","KIX","OSAKA","First","2019","1","SIN","   ","   ","MI","SQ","  ","  ","1.53","395.72","605","320.32","490"
"BEHIND","SIN","KIX","SQ","UPG","UJUNG PANDANG","KIX","OSAKA","First","2019","1","SIN","   ","   ","MI","SQ","  ","  ","1.53","1107.53","1695","803.4","1229"
"BEHIND","SIN","KIX","SQ","HND","TOKYO","KIX","OSAKA","Discount Coach","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","1.53","66.6","102","32.02","49"
"BEHIND","SIN","KIX","SQ","POM","PORT MORESBY","KIX","OSAKA","Discount Coach","2019","1","SIN","   ","   ","PX","SQ","  ","  ","1.52","374.25","569","186.71","284"
"BEHIND","SIN","KIX","SQ","KNO","MEDAN","KIX","OSAKA","First","2019","1","SIN","   ","   ","MI","SQ","  ","  ","1.52","424.35","645","375.98","571"
"BEHIND","SIN","KIX","TR","AKL","AUCKLAND","KIX","OSAKA","Discount Coach","2019","1","MEL","SIN","   ","NZ","SQ","TR","  ","1.49","346.58","516","125.49","187"
"BEHIND","SIN","KIX","SQ","MNL","MANILA","KIX","OSAKA","First","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","1.47","618.67","909","416.26","612"
"BEHIND","SIN","KIX","TR","PER","PERTH","KIX","OSAKA","Discount Coach","2019","1","SIN","   ","   ","TR","TR","  ","  ","1.46","241.28","352","134.53","196"
"BEHIND","SIN","KIX","SQ","AKL","AUCKLAND","KIX","OSAKA","Business","2019","1","BNE","SIN","   ","VA","SQ","SQ","  ","1.45","2216.23","3214","816.11","1183"
"BEHIND","SIN","KIX","SQ","AKL","AUCKLAND","KIX","OSAKA","Discount Coach","2019","1","BNE","SIN","   ","VA","SQ","SQ","  ","1.45","346.74","503","127.68","185"
"BEHIND","SIN","KIX","SQ","AKL","AUCKLAND","KIX","OSAKA","Discount Coach","2019","1","SYD","SIN","   ","VA","SQ","SQ","  ","1.45","347.29","504","127.53","185"
"BEHIND","SIN","KIX","SQ","BDO","BANDUNG","KIX","OSAKA","Business","2019","1","SIN","   ","   ","MI","SQ","  ","  ","1.44","7396.64","10651","6123.33","8818"
"BEHIND","SIN","KIX","SQ","BDO","BANDUNG","KIX","OSAKA","First","2019","1","SIN","   ","   ","MI","SQ","  ","  ","1.44","458.21","660","379.33","546"
"BEHIND","SIN","KIX","SQ","CPH","COPENHAGEN","KIX","OSAKA","Discount Coach","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","1.43","281.01","402","92.78","133"
"BEHIND","SIN","KIX","SQ","OOL","GOLD COAST","KIX","OSAKA","Discount Coach","2019","1","SYD","SIN","   ","VA","SQ","SQ","  ","1.42","251.82","358","103.85","147"
"BEHIND","SIN","KIX","TR","PER","PERTH","KIX","OSAKA","Business","2019","1","SIN","   ","   ","SQ","TR","  ","  ","1.42","1287.38","1828","713.92","1014"
"BEHIND","SIN","KIX","SQ","DUS","DUSSELDORF","KIX","OSAKA","Business","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","1.41","3842.38","5418","1233.37","1739"
"BEHIND","SIN","KIX","SQ","LJU","LJUBLJANA","KIX","OSAKA","Discount Coach","2019","1","ZRH","SIN","   ","JP","SQ","SQ","  ","1.41","549.02","774","171.72","242"
"BEHIND","SIN","KIX","SQ","LHR","LONDON","KIX","OSAKA","First","2019","1","WAW","SIN","   ","LO","LO","SQ","  ","1.39","650.73","905","202.79","282"
"BEHIND","SIN","KIX","TR","MXP","MILAN","KIX","OSAKA","Discount Coach","2019","1","FRA","SIN","   ","LH","SQ","TR","  ","1.39","249.74","347","77.95","108"
"BEHIND","SIN","KIX","SQ","OOL","GOLD COAST","KIX","OSAKA","First","2019","1","MEL","SIN","   ","VA","SQ","SQ","  ","1.38","583.07","805","232.68","321"
"BEHIND","SIN","KIX","SQ","OOL","GOLD COAST","KIX","OSAKA","Discount Coach","2019","1","MEL","SIN","   ","VA","SQ","SQ","  ","1.38","252.02","348","100.57","139"
"BEHIND","SIN","KIX","TR","BOM","MUMBAI","KIX","OSAKA","Business","2019","1","SIN","   ","   ","SQ","TR","  ","  ","1.38","1077.84","1487","598.86","826"
"BEHIND","SIN","KIX","SQ","AMS","AMSTERDAM","KIX","OSAKA","First","2019","1","WAW","SIN","   ","LO","LO","SQ","  ","1.38","688.52","950","218.92","302"
"BEHIND","SIN","KIX","TR","KTA","KARRATHA","KIX","OSAKA","Business","2019","1","PER","SIN","   ","QQ","SQ","TR","  ","1.38","513.14","708","249.31","344"
"BEHIND","SIN","KIX","TR","IST","ISTANBUL","KIX","OSAKA","Business","2019","1","SIN","   ","   ","SQ","TR","  ","  ","1.37","617.61","846","223.62","306"
