Leg Type,Leg Origin Airport,Leg Destination Airport,Leg Operating Airline,Origin Airport,Origin City Name,Destination Airport,Destination City Name,Cabin Class,Year,Month,Leg 2,Leg 3,Leg 4,Leg 1 Operating Airline,Leg 2 Operating Airline,Leg 3 Operating Airline,Leg 4 Operating Airline,Passengers,OD Avg. Base Fare(USD),OD Base Revenue(USD),Leg Avg. Base Fare (USD) Stline,Leg Base Revenue (USD) Stline
BEHIND,KUL,SYD,MH,LHR,LONDON,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,304.12,252.32,76735,96.77,29430
BEHIND,KUL,SYD,MH,NRT,TOKYO,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,260.87,199.27,51984,109.35,28527
BEHIND,KUL,SYD,MH,PEN,PENANG,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,247.45,298.41,73842,284.23,70334
BEHIND,KUL,SYD,MH,USM,KOH SAMUI,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,PG,MH,  ,  ,178.31,292.69,52190,261.87,46695
BEHIND,KUL,SYD,MH,HKT,PHUKET,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,166.93,260.89,43551,235.6,39328
BEHIND,KUL,SYD,MH,SDK,SANDAKAN,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,159.3,240.38,38293,187.74,29906
BEHIND,KUL,SYD,MH,SGN,HO CHI MINH CITY,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,135.66,217.85,29553,187.97,25500
BEHIND,KUL,SYD,MH,PNH,PHNOM PENH,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,124.72,249.21,31082,215.5,26877
BEHIND,KUL,SYD,MH,BKK,BANGKOK,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,98.93,225.38,22297,189.82,18779
BEHIND,KUL,SYD,D7,HKT,PHUKET,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,AK,D7,  ,  ,98.42,169.35,16668,152.98,15056
BEHIND,KUL,SYD,D7,PVG,SHANGHAI,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,D7,D7,  ,  ,91.14,28.94,2637,18.36,1673
BEHIND,KUL,SYD,MH,TPE,TAIPEI,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,84.86,274.82,23321,184.11,15623
BEHIND,KUL,SYD,MH,KNO,MEDAN,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,81.18,316.72,25711,301.91,24509
BEHIND,KUL,SYD,MH,HAN,HANOI,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,81.17,226.05,18349,171.47,13918
BEHIND,KUL,SYD,MH,DEL,DELHI,SYD,SYDNEY,Discount Coach,2019,2,CMB,KUL,   ,UL,UL,MH,  ,75.92,282.87,21476,162.67,12350
BEHIND,KUL,SYD,MH,LHR,LONDON,SYD,SYDNEY,Business,2019,2,KUL,   ,   ,MH,MH,  ,  ,73.53,1522.78,111970,583.98,42940
BEHIND,KUL,SYD,MH,BKI,KOTA KINABALU,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,69.21,329.42,22799,263.9,18264
BEHIND,KUL,SYD,MH,LGK,LANGKAWI,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,68.8,218.6,15039,204.45,14066
BEHIND,KUL,SYD,MH,BOM,MUMBAI,SYD,SYDNEY,Business,2019,2,KUL,   ,   ,MH,MH,  ,  ,67.4,1472.42,99241,948.9,63956
BEHIND,KUL,SYD,MH,RGN,YANGON,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,64.35,334.24,21508,266.11,17124
BEHIND,KUL,SYD,D7,CTS,SAPPORO,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,D7,D7,  ,  ,64.13,252.59,16199,132.66,8507
BEHIND,KUL,SYD,MH,KIX,OSAKA,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,58.89,191.37,11270,109.26,6434
BEHIND,KUL,SYD,MH,BLR,BENGALURU,SYD,SYDNEY,Business,2019,2,KUL,   ,   ,MH,MH,  ,  ,54.84,1349.67,74016,937.54,51415
BEHIND,KUL,SYD,MH,BOM,MUMBAI,SYD,SYDNEY,Discount Coach,2019,2,CMB,KUL,   ,UL,UL,MH,  ,47.45,278.16,13199,173.39,8227
BEHIND,KUL,SYD,MH,MNL,MANILA,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,47.36,361.25,17109,262.13,12414
BEHIND,KUL,SYD,MH,CAN,GUANGZHOU,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,41.38,466.69,19312,334.32,13834
BEHIND,KUL,SYD,MH,CMB,COLOMBO,SYD,SYDNEY,Business,2019,2,KUL,   ,   ,MH,MH,  ,  ,39.04,1310.43,51159,953.69,37232
BEHIND,KUL,SYD,MH,CGK,JAKARTA,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,37.12,416.9,15475,355.71,13204
BEHIND,KUL,SYD,MH,MYY,MIRI,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,34.83,382.65,13328,316.74,11032
BEHIND,KUL,SYD,MH,KCH,KUCHING,SYD,SYDNEY,Business,2019,2,KUL,   ,   ,MH,MH,  ,  ,34.62,1080.89,37420,941.91,32609
BEHIND,KUL,SYD,MH,KCH,KUCHING,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,34.6,331.25,11461,288.49,9982
BEHIND,KUL,SYD,D7,CMB,COLOMBO,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,AK,D7,  ,  ,33.99,169.88,5774,123.6,4201
BEHIND,KUL,SYD,MH,HKG,HONG KONG,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,33.86,132.26,4478,95.36,3229
BEHIND,KUL,SYD,MH,DEL,DELHI,SYD,SYDNEY,Business,2019,2,KUL,   ,   ,MH,MH,  ,  ,32.86,1307.95,42979,822.79,27037
BEHIND,KUL,SYD,MH,AMD,AHMEDABAD,SYD,SYDNEY,Discount Coach,2019,2,BOM,KUL,   ,AI,MH,MH,  ,32.09,276.63,8877,171,5487
BEHIND,KUL,SYD,MH,DPS,DENPASAR BALI,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,31.31,407.9,12771,314.39,9843
BEHIND,KUL,SYD,MH,MAA,CHENNAI,SYD,SYDNEY,Business,2019,2,KUL,   ,   ,MH,MH,  ,  ,31.29,1387.56,43417,993.57,31089
BEHIND,KUL,SYD,D7,SGN,HO CHI MINH CITY,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,AK,D7,  ,  ,27.68,133.79,3703,115.39,3194
BEHIND,KUL,SYD,MH,MAA,CHENNAI,SYD,SYDNEY,Discount Coach,2019,2,CMB,KUL,   ,UL,UL,MH,  ,27,337.87,9122,229.42,6194
BEHIND,KUL,SYD,MH,SIN,SINGAPORE,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,25.05,287.76,7208,274.87,6885
