"Leg Type","Leg Origin Airport","Leg Destination Airport","Leg Operating Airline","Origin Airport","Origin City Name","Destination Airport","Destination City Name","Cabin Class","Year","Month","Leg 2","Leg 3","Leg 4","Leg 1 Operating Airline","Leg 2 Operating Airline","Leg 3 Operating Airline","Leg 4 Operating Airline","Passengers","OD Avg. Base Fare(USD)","OD Base Revenue(USD)","Leg Avg. Base Fare (USD) Stline","Leg Base Revenue (USD) Stline"
"BEHIND","KUL","JED","SV","TPE","TAIPEI","JED","JEDDAH","Discount Coach","2019","11","KUL","   ","   ","MH","SV","  ","  ","3.03","2007.8","6084","1376.21","4170"
"BEHIND","KUL","JED","MH","BKK","BANGKOK","JED","JEDDAH","Business","2019","11","KUL","   ","   ","TG","MH","  ","  ","2.81","1360.59","3823","1161.97","3265"
"BEHIND","KUL","JED","MH","BWN","BANDAR SERI BEGAWAN","JED","JEDDAH","Discount Coach","2019","11","KUL","   ","   ","BI","MH","  ","  ","2.45","490.83","1203","405.84","994"
"BEHIND","KUL","JED","SV","BWN","BANDAR SERI BEGAWAN","JED","JEDDAH","Discount Coach","2019","11","KUL","   ","   ","BI","SV","  ","  ","2.45","923.4","2262","763.5","1871"
"BEHIND","KUL","JED","SV","PEK","BEIJING","JED","JEDDAH","Discount Coach","2019","11","KUL","   ","   ","MH","SV","  ","  ","2.38","532.35","1267","327.51","779"
"BEHIND","KUL","JED","SV","BKK","BANGKOK","JED","JEDDAH","Discount Coach","2019","11","KUL","   ","   ","MH","SV","  ","  ","2.38","254.59","606","217.1","517"
"BEHIND","KUL","JED","SV","SIN","SINGAPORE","JED","JEDDAH","Business","2019","11","KUL","   ","   ","MH","SV","  ","  ","2.37","765.19","1813","733.09","1737"
"BEHIND","KUL","JED","SV","BKI","KOTA KINABALU","JED","JEDDAH","Business","2019","11","KUL","   ","   ","MH","SV","  ","  ","2.32","1408","3267","1146.06","2659"
"BEHIND","KUL","JED","SV","BKI","KOTA KINABALU","JED","JEDDAH","Discount Coach","2019","11","KUL","   ","   ","MH","SV","  ","  ","2.32","1487.56","3451","1210.81","2809"
"BEHIND","KUL","JED","SV","AKL","AUCKLAND","JED","JEDDAH","Business","2019","11","KUL","   ","   ","MH","SV","  ","  ","2.31","3771.31","8712","1687.4","3898"
"BEHIND","KUL","JED","SV","HAN","HANOI","JED","JEDDAH","Business","2019","11","KUL","   ","   ","MH","SV","  ","  ","2.28","2095.44","4778","1617.02","3687"
"BEHIND","KUL","JED","SV","NRT","TOKYO","JED","JEDDAH","Business","2019","11","KUL","   ","   ","JL","SV","  ","  ","2.26","1569.26","3547","890.44","2012"
"BEHIND","KUL","JED","SV","MNL","MANILA","JED","JEDDAH","Discount Coach","2019","11","KUL","   ","   ","PR","SV","  ","  ","2.16","309.56","669","228.87","494"
"BEHIND","KUL","JED","SV","PER","PERTH","JED","JEDDAH","Discount Coach","2019","11","KUL","   ","   ","MH","SV","  ","  ","2.12","558.27","1184","351.52","745"
"BEHIND","KUL","JED","SV","BNE","BRISBANE","JED","JEDDAH","Discount Coach","2019","11","KUL","   ","   ","MH","SV","  ","  ","2.03","1022.33","2075","534.33","1085"
"BEHIND","KUL","JED","SV","KUA","KUANTAN","JED","JEDDAH","Business","2019","11","KUL","   ","   ","MH","SV","  ","  ","2.02","2290.15","4626","2229","4503"
"BEHIND","KUL","JED","SV","ICN","SEOUL","JED","JEDDAH","Business","2019","11","KUL","   ","   ","KE","SV","  ","  ","1.99","2390.83","4758","1444.87","2875"
"BEHIND","KUL","JED","SV","ICN","SEOUL","JED","JEDDAH","Discount Coach","2019","11","KUL","   ","   ","KE","SV","  ","  ","1.99","426.84","849","257.95","513"
"BEHIND","KUL","JED","SV","BKK","BANGKOK","JED","JEDDAH","Business","2019","11","KUL","   ","   ","TG","SV","  ","  ","1.95","2294.11","4474","1958.62","3819"
"BEHIND","KUL","JED","MH","BTU","BINTULU","JED","JEDDAH","Discount Coach","2019","11","KUL","   ","   ","MH","MH","  ","  ","1.8","334.7","602","283.34","510"
"BEHIND","KUL","JED","MH","NRT","TOKYO","JED","JEDDAH","First","2019","11","BKI","KUL","   ","MH","MH","MH","  ","1.79","139.56","250","76.81","137"
"BEHIND","KUL","JED","MH","HAN","HANOI","JED","JEDDAH","Discount Coach","2019","11","KUL","   ","   ","MH","MH","  ","  ","1.72","648.53","1115","500.19","860"
"BEHIND","KUL","JED","MH","PVG","SHANGHAI","JED","JEDDAH","Discount Coach","2019","11","KUL","   ","   ","MH","MH","  ","  ","1.63","407.22","664","264.92","432"
"BEHIND","KUL","JED","MH","LGK","LANGKAWI","JED","JEDDAH","Discount Coach","2019","11","KUL","   ","   ","MH","MH","  ","  ","1.59","19.79","31","18.64","30"
"BEHIND","KUL","JED","MH","BKK","BANGKOK","JED","JEDDAH","Business","2019","11","KUL","   ","   ","MH","MH","  ","  ","1.56","1360.38","2122","1161.97","1813"
"BEHIND","KUL","JED","MH","MNL","MANILA","JED","JEDDAH","Discount Coach","2019","11","KUL","   ","   ","MH","MH","  ","  ","1.55","252.14","391","186.01","288"
"BEHIND","KUL","JED","MH","NAN","NADI","JED","JEDDAH","Discount Coach","2019","11","SYD","KUL","   ","FJ","MH","MH","  ","1.49","363.81","542","152.43","227"
"BEHIND","KUL","JED","MH","AKL","AUCKLAND","JED","JEDDAH","Discount Coach","2019","11","KUL","   ","   ","MH","MH","  ","  ","1.48","484.28","717","216.83","321"
"BEHIND","KUL","JED","MH","ADL","ADELAIDE","JED","JEDDAH","Discount Coach","2019","11","KUL","   ","   ","MH","MH","  ","  ","1.46","742.16","1084","411.1","600"
"BEHIND","KUL","JED","MH","CAN","GUANGZHOU","JED","JEDDAH","Business","2019","11","KUL","   ","   ","CZ","MH","  ","  ","1.44","943.01","1358","686.67","989"
"BEHIND","KUL","JED","MH","CGK","JAKARTA","JED","JEDDAH","Business","2019","11","KUL","   ","   ","MH","MH","  ","  ","1.18","627.37","740","538.77","636"
"BEHIND","KUL","JED","MH","DPS","DENPASAR BALI","JED","JEDDAH","Business","2019","11","KUL","   ","   ","MH","MH","  ","  ","0.81","2082.53","1687","1625.18","1316"
"BEHIND","KUL","JED","MH","TGG","KUALA TERENGGANU","JED","JEDDAH","Discount Coach","2019","11","KUL","   ","   ","MH","MH","  ","  ","0.38","359.32","137","346.31","132"
"LOCAL","KUL","JED","D7","KUL","KUALA LUMPUR","JED","JEDDAH","Discount Coach","2019","12","   ","   ","   ","D7","  ","  ","  ","11720.63","53","621193","53","621193"
"LOCAL","KUL","JED","SV","KUL","KUALA LUMPUR","JED","JEDDAH","Discount Coach","2019","12","   ","   ","   ","SV","  ","  ","  ","3375.09","326.94","1103463","326.84","1103111"
"LOCAL","KUL","JED","MH","KUL","KUALA LUMPUR","JED","JEDDAH","Discount Coach","2019","12","   ","   ","   ","MH","  ","  ","  ","1426.83","326.97","466529","326.93","466469"
"LOCAL","KUL","JED","SV","KUL","KUALA LUMPUR","JED","JEDDAH","Business","2019","12","   ","   ","   ","SV","  ","  ","  ","581.39","885.67","514919","885.38","514753"
"LOCAL","KUL","JED","D7","KUL","KUALA LUMPUR","JED","JEDDAH","Business","2019","12","   ","   ","   ","D7","  ","  ","  ","452.38","53","23976","53","23976"
"LOCAL","KUL","JED","MH","KUL","KUALA LUMPUR","JED","JEDDAH","Business","2019","12","   ","   ","   ","MH","  ","  ","  ","345.03","587.28","202628","587.01","202535"
"BEHIND","KUL","JED","MH","CGK","JAKARTA","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","254.96","446.33","113796","384.82","98114"
"BEHIND","KUL","JED","MH","KBR","KOTA BHARU","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","182.47","51.17","9337","48.55","8860"
"BEHIND","KUL","JED","MH","PEN","PENANG","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","139.44","100.74","14048","96.32","13432"
"BEHIND","KUL","JED","MH","SIN","SINGAPORE","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","92.91","323.04","30014","309.97","28799"
"BEHIND","KUL","JED","MH","AOR","ALOR SETAR","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","76.74","200.18","15362","189.19","14518"
"BEHIND","KUL","JED","MH","HKG","HONG KONG","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","70.19","940.85","66038","691.88","48563"
"BEHIND","KUL","JED","MH","PNH","PHNOM PENH","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","51.18","581.45","29759","507.11","25954"
"BEHIND","KUL","JED","MH","SIN","SINGAPORE","JED","JEDDAH","Business","2019","12","KUL","   ","   ","MH","MH","  ","  ","33.04","558.08","18439","535.01","17677"
"BEHIND","KUL","JED","MH","SOC","SOLO CITY","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","26.43","21.35","564","17.57","464"
"BEHIND","KUL","JED","SV","AOR","ALOR SETAR","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","SV","  ","  ","22.47","1044.69","23474","987.17","22182"
"BEHIND","KUL","JED","SV","PEN","PENANG","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","SV","  ","  ","22.1","350.83","7753","335.14","7407"
"BEHIND","KUL","JED","MH","CTS","SAPPORO","JED","JEDDAH","Discount Coach","2019","12","HND","KUL","   ","JL","MH","MH","  ","9.97","465.15","4638","247.11","2464"
"BEHIND","KUL","JED","SV","BWN","BANDAR SERI BEGAWAN","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","BI","SV","  ","  ","9.87","3298.82","32559","2724.61","26892"
"BEHIND","KUL","JED","MH","SUB","SURABAYA","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","9.45","331.89","3136","268.82","2540"
"BEHIND","KUL","JED","MH","MNL","MANILA","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","9.11","468.95","4272","347.02","3161"
"BEHIND","KUL","JED","SV","MEL","MELBOURNE","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","SV","  ","  ","8.18","656.42","5369","346.74","2836"
"BEHIND","KUL","JED","SV","JHB","JOHOR BAHRU","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","SV","  ","  ","7.11","1532.06","10893","1479.77","10521"
"BEHIND","KUL","JED","MH","PER","PERTH","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","7.05","545.43","3845","343.79","2424"
"BEHIND","KUL","JED","MH","DPS","DENPASAR BALI","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","6.92","308.75","2137","241.83","1673"
"BEHIND","KUL","JED","MH","JHB","JOHOR BAHRU","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","6.52","363.82","2372","350.86","2288"
"BEHIND","KUL","JED","MH","CGK","JAKARTA","JED","JEDDAH","Business","2019","12","KUL","   ","   ","MH","MH","  ","  ","5.8","739.75","4291","638.4","3703"
"BEHIND","KUL","JED","MH","PER","PERTH","JED","JEDDAH","Business","2019","12","KUL","   ","   ","MH","MH","  ","  ","5.64","1325.78","7477","835.66","4713"
"BEHIND","KUL","JED","MH","KIX","OSAKA","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","5.04","542.11","2732","319.28","1609"
"BEHIND","KUL","JED","SV","KCH","KUCHING","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","SV","  ","  ","4.8","1445.41","6938","1268.78","6090"
"BEHIND","KUL","JED","SV","BKI","KOTA KINABALU","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","SV","  ","  ","4.64","2377.5","11032","1930.95","8960"
"BEHIND","KUL","JED","MH","MNL","MANILA","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","PR","MH","  ","  ","4.1","469.17","1924","347.02","1423"
"BEHIND","KUL","JED","SV","PEK","BEIJING","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","SV","  ","  ","3.99","394.81","1575","242.98","969"
"BEHIND","KUL","JED","MH","DPS","DENPASAR BALI","JED","JEDDAH","Business","2019","12","KUL","   ","   ","MH","MH","  ","  ","3.85","1211.95","4666","950.69","3660"
"BEHIND","KUL","JED","MH","PEN","PENANG","JED","JEDDAH","Business","2019","12","KUL","   ","   ","MH","MH","  ","  ","3.7","4535.41","16781","4333.55","16034"
"BEHIND","KUL","JED","MH","SGN","HO CHI MINH CITY","JED","JEDDAH","Business","2019","12","KUL","   ","   ","MH","MH","  ","  ","3.6","927.09","3338","807.75","2908"
"BEHIND","KUL","JED","MH","KCH","KUCHING","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","3.58","485.29","1737","427.22","1529"
"BEHIND","KUL","JED","MH","MEL","MELBOURNE","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","3.27","313.21","1024","165.45","541"
"BEHIND","KUL","JED","MH","NRT","TOKYO","JED","JEDDAH","Business","2019","12","KUL","   ","   ","MH","MH","  ","  ","3.24","2378.15","7705","1342.87","4351"
"BEHIND","KUL","JED","MH","NRT","TOKYO","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","3.24","605.14","1961","341.7","1107"
"BEHIND","KUL","JED","MH","BKI","KOTA KINABALU","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","3.16","25.51","81","20.72","65"
"BEHIND","KUL","JED","MH","BKK","BANGKOK","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","3.13","405.25","1268","345.84","1082"
"BEHIND","KUL","JED","SV","SGN","HO CHI MINH CITY","JED","JEDDAH","Business","2019","12","KUL","   ","   ","MH","SV","  ","  ","2.47","283.03","699","246.63","609"
"BEHIND","KUL","JED","SV","SGN","HO CHI MINH CITY","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","SV","  ","  ","2.47","283.03","699","246.63","609"
"BEHIND","KUL","JED","SV","HAN","HANOI","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","SV","  ","  ","2.41","2062.95","4972","1587.51","3826"
"BEHIND","KUL","JED","SV","HKG","HONG KONG","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","SV","  ","  ","2.41","680.67","1640","501.09","1208"
"BEHIND","KUL","JED","SV","RUH","RIYADH","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","SV","SV","  ","  ","2.35","91.84","216","48.3","114"
"BEHIND","KUL","JED","SV","XMN","XIAMEN","JED","JEDDAH","Business","2019","12","KUL","   ","   ","MF","SV","  ","  ","2.31","1239.9","2864","871.82","2014"
"BEHIND","KUL","JED","MH","KUA","KUANTAN","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","2.22","268.18","595","260.32","578"
"BEHIND","KUL","JED","SV","KUA","KUANTAN","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","SV","  ","  ","2.04","562","1146","547.03","1116"
"BEHIND","KUL","JED","SV","MEL","MELBOURNE","JED","JEDDAH","Business","2019","12","KUL","   ","   ","MH","SV","  ","  ","2.04","2422.41","4942","1276.49","2604"
"BEHIND","KUL","JED","MH","TPE","TAIPEI","JED","JEDDAH","Business","2019","12","KUL","   ","   ","CI","MH","  ","  ","1.97","956.87","1885","658.18","1297"
"BEHIND","KUL","JED","MH","SIN","SINGAPORE","JED","JEDDAH","Business","2019","12","KUL","   ","   ","MI","MH","  ","  ","1.95","537.19","1048","515.91","1006"
"BEHIND","KUL","JED","SV","ICN","SEOUL","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","KE","SV","  ","  ","1.92","510.13","979","309.06","593"
"BEHIND","KUL","JED","MH","BWN","BANDAR SERI BEGAWAN","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","1.8","3356.67","6042","2774.93","4995"
"BEHIND","KUL","JED","MH","KIX","OSAKA","JED","JEDDAH","First","2019","12","KUL","   ","   ","MH","MH","  ","  ","1.68","163.83","275","96.49","162"
"BEHIND","KUL","JED","MH","XMN","XIAMEN","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MF","MH","  ","  ","1.65","693.13","1144","485.43","801"
"BEHIND","KUL","JED","MH","XMN","XIAMEN","JED","JEDDAH","First","2019","12","KUL","   ","   ","MF","MH","  ","  ","1.65","693.13","1144","485.43","801"
"BEHIND","KUL","JED","MH","BTU","BINTULU","JED","JEDDAH","Discount Coach","2019","12","KUL","   ","   ","MH","MH","  ","  ","1.63","598.63","976","509.65","831"
"BEHIND","KUL","JED","MH","JHB","JOHOR BAHRU","JED","JEDDAH","Business","2019","12","KUL","   ","   ","MH","MH","  ","  ","1.63","4473.36","7292","4314.01","7032"
"BEHIND","KUL","JED","MH","MEL","MELBOURNE","JED","JEDDAH","Business","2019","12","KUL","   ","   ","MH","MH","  ","  ","1.63","1563.57","2549","823.38","1342"
"BEHIND","KUL","JED","MH","PVG","SHANGHAI","JED","JEDDAH","Business","2019","12","KUL","   ","   ","MH","MH","  ","  ","1.63","878.74","1432","570.45","930"
"BEHIND","KUL","JED","MH","DVO","DAVAO","JED","JEDDAH","Discount Coach","2019","12","MNL","KUL","   ","2P","PR","MH","  ","1.54","639.41","985","428.76","660"
"BEHIND","KUL","JED","MH","MNL","MANILA","JED","JEDDAH","Business","2019","12","KUL","   ","   ","MH","MH","  ","  ","1.52","719.05","1093","532.67","810"
"BEHIND","KUL","JED","MH","BNE","BRISBANE","JED","JEDDAH","Business","2019","12","KUL","   ","   ","MH","MH","  ","  ","1.42","4715.94","6697","2474.23","3513"
