Leg Type,Leg Origin Airport,Leg Destination Airport,Leg Operating Airline,Origin Airport,Origin City Name,Destination Airport,Destination City Name,Cabin Class,Year,Month,Leg 2,Leg 3,Leg 4,Leg 1 Operating Airline,Leg 2 Operating Airline,Leg 3 Operating Airline,Leg 4 Operating Airline,Passengers,OD Avg. Base Fare(USD),OD Base Revenue(USD),Leg Avg. Base Fare (USD) Stline,Leg Base Revenue (USD) Stline
LOCAL,KUL,PER,D7,KUL,KUALA LUMPUR,PER,PERTH,Discount Coach,2019,1,   ,   ,   ,D7,  ,  ,  ,9349,55.12,515284,55,515307
LOCAL,KUL,PER,??,KUL,KUALA LUMPUR,PER,PERTH,Discount Coach,2019,1,   ,   ,   ,??,  ,  ,  ,2299,189.01,434582,189,434576
LOCAL,KUL,PER,OD,KUL,KUALA LUMPUR,PER,PERTH,Discount Coach,2019,1,   ,   ,   ,OD,  ,  ,  ,2182,237.82,518865,238,519134
BEHIND,KUL,PER,MH,MNL,MANILA,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,1426,308.29,439692,193,274704
BEHIND,KUL,PER,OD,COK,KOCHI,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,1381,355.74,491161,209,288116
LOCAL,KUL,PER,MH,KUL,KUALA LUMPUR,PER,PERTH,Discount Coach,2019,1,   ,   ,   ,MH,  ,  ,  ,876,239.79,209955,240,209914
BEHIND,KUL,PER,OD,CMB,COLOMBO,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,696,392.25,273149,246,171022
BEHIND,KUL,PER,MH,LHR,LONDON,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,568,458.72,260374,129,73133
BEHIND,KUL,PER,MH,NRT,TOKYO,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,510,367.74,187546,159,81333
BEHIND,KUL,PER,OD,ATQ,AMRITSAR,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,349,319.44,111419,157,54773
BEHIND,KUL,PER,MH,BOM,MUMBAI,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,259,417.37,107915,222,57488
BEHIND,KUL,PER,OD,DMK,BANGKOK,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,253,306.35,77616,235,59626
BEHIND,KUL,PER,OD,HKT,PHUKET,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,250,263.91,65907,226,56353
BEHIND,KUL,PER,OD,DAC,DHAKA,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,249,292.76,72843,179,44468
BEHIND,KUL,PER,MH,ICN,SEOUL,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,242,386.3,93431,183,44209
BEHIND,KUL,PER,MH,HKT,PHUKET,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,220,276.59,60820,236,52000
BEHIND,KUL,PER,OD,DEL,DELHI,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,216,480.59,103807,248,53544
BEHIND,KUL,PER,OD,HAN,HANOI,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,211,302.25,63727,200,42271
BEHIND,KUL,PER,MH,SGN,HO CHI MINH CITY,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,209,296.09,61803,236,49270
BEHIND,KUL,PER,OD,PEN,PENANG,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,187,222.47,41562,206,38515
BEHIND,KUL,PER,OD,TRZ,TIRUCHIRAPALLY,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,175,235.16,41146,143,24956
BEHIND,KUL,PER,OD,MAA,CHENNAI,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,ID,OD,  ,  ,174,390.37,67769,239,41438
BEHIND,KUL,PER,OD,KTM,KATHMANDU,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,169,421.08,71276,236,39880
BEHIND,KUL,PER,MH,BKK,BANGKOK,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,163,328.46,53677,254,41477
BEHIND,KUL,PER,OD,PNH,PHNOM PENH,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,161,299.16,48239,239,38520
LOCAL,KUL,PER,MH,KUL,KUALA LUMPUR,PER,PERTH,Business,2019,1,   ,   ,   ,MH,  ,  ,  ,155,661.55,102685,661,102590
BEHIND,KUL,PER,OD,BOM,MUMBAI,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,141,469.25,66164,250,35292
BEHIND,KUL,PER,MH,MAA,CHENNAI,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,138,349.89,48170,214,29458
BEHIND,KUL,PER,MH,BLR,BENGALURU,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,136,372.08,50451,219,29744
LOCAL,KUL,PER,OD,KUL,KUALA LUMPUR,PER,PERTH,Business,2019,1,   ,   ,   ,OD,  ,  ,  ,135,486.76,65673,487,65743
BEHIND,KUL,PER,MH,DEL,DELHI,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,135,380.71,51304,197,26483
BEHIND,KUL,PER,MH,RGN,YANGON,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,131,246.14,32203,175,22876
BEHIND,KUL,PER,MH,PEN,PENANG,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,101,228.54,23194,212,21496
BEHIND,KUL,PER,OD,TRV,THIRUVANANTHAPURAM,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,88,279.75,24537,167,14611
BEHIND,KUL,PER,MH,CMB,COLOMBO,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,UL,MH,  ,  ,86,353.14,30239,221,18939
BEHIND,KUL,PER,OD,LGK,LANGKAWI,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,84,252.86,21240,228,19122
BEHIND,KUL,PER,OD,CAN,GUANGZHOU,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,83,268.45,22265,164,13632
BEHIND,KUL,PER,D7,HKT,PHUKET,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,AK,D7,  ,  ,82,105.28,8674,90,7411
BEHIND,KUL,PER,OD,LHE,LAHORE,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,82,433.64,35407,213,17389
BEHIND,KUL,PER,MH,HAN,HANOI,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,76,286.06,21732,190,14402
BEHIND,KUL,PER,MH,BKI,KOTA KINABALU,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,75,239.5,18071,172,12966
BEHIND,KUL,PER,MH,HYD,HYDERABAD,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,75,338.77,25367,196,14682
BEHIND,KUL,PER,MH,KIX,OSAKA,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,74,299.62,22214,137,10126
BEHIND,KUL,PER,OD,RGN,YANGON,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,74,288.92,21287,205,15097
BEHIND,KUL,PER,OD,CCU,KOLKATA,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,73,363.97,26464,222,16161
BEHIND,KUL,PER,MH,CKG,CHONGQING,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,72,66.63,4774,38,2753
BEHIND,KUL,PER,OD,KCH,KUCHING,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,69,322.39,22226,261,17991
BEHIND,KUL,PER,MH,LGK,LANGKAWI,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,67,335.77,22567,302,20323
BEHIND,KUL,PER,OD,TPE,TAIPEI,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,53,257.3,13568,144,7613
BEHIND,KUL,PER,OD,MAN,MANCHESTER,PER,PERTH,Discount Coach,2019,1,MCT,KUL,   ,WY,WY,OD,  ,52,419.27,21689,113,5854
BEHIND,KUL,PER,MH,LHR,LONDON,PER,PERTH,Business,2019,1,KUL,   ,   ,MH,MH,  ,  ,52,1797.65,92777,505,26064
BEHIND,KUL,PER,OD,CDG,PARIS,PER,PERTH,Discount Coach,2019,1,MCT,KUL,   ,WY,WY,OD,  ,45,418.46,19023,116,5280
BEHIND,KUL,PER,OD,TLV,TEL AVIV YAFO BEN GURION,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,41,545.92,22137,166,6720
BEHIND,KUL,PER,OD,LHR,LONDON,PER,PERTH,Discount Coach,2019,1,MCT,KUL,   ,WY,WY,OD,  ,36,518.48,18753,141,5117
BEHIND,KUL,PER,D7,SGN,HO CHI MINH CITY,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,AK,D7,  ,  ,36,115.62,4141,92,3303
BEHIND,KUL,PER,OD,COK,KOCHI,PER,PERTH,Business,2019,1,KUL,   ,   ,OD,OD,  ,  ,35,497.57,17171,292,10071
BEHIND,KUL,PER,D7,MNL,MANILA,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,AK,D7,  ,  ,33,142.03,4683,89,2924
BEHIND,KUL,PER,MH,PVG,SHANGHAI,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,33,347.18,11436,181,5966
BEHIND,KUL,PER,OD,BKI,KOTA KINABALU,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,33,324.46,10672,233,7648
BEHIND,KUL,PER,OD,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,32,206.65,6693,193,6244
BEHIND,KUL,PER,MH,AMS,AMSTERDAM,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,KL,MH,  ,  ,32,407.95,13034,117,3751
BEHIND,KUL,PER,MH,PNH,PHNOM PENH,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,32,309.27,9825,247,7861
BEHIND,KUL,PER,MH,KCH,KUCHING,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,30,424.83,12817,344,10379
BEHIND,KUL,PER,MH,TLL,TALLINN,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,MH,  ,30,469.41,13970,133,3965
BEHIND,KUL,PER,MH,HKG,HONG KONG,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,29,358.38,10533,222,6525
BEHIND,KUL,PER,MH,REP,SIEM REAP,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,29,271.75,7826,210,6062
BEHIND,KUL,PER,MH,NRT,TOKYO,PER,PERTH,Business,2019,1,KUL,   ,   ,MH,MH,  ,  ,28,1123.25,31608,487,13717
BEHIND,KUL,PER,MH,CMB,COLOMBO,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,28,417.25,11599,261,7262
BEHIND,KUL,PER,OD,MCT,MUSCAT,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,WY,OD,  ,  ,28,349.21,9631,155,4267
BEHIND,KUL,PER,OD,CMB,COLOMBO,PER,PERTH,Business,2019,1,KUL,   ,   ,OD,OD,  ,  ,27,775.44,21216,485,13274
BEHIND,KUL,PER,OD,VIE,VIENNA,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,27,298.33,8109,90,2441
BEHIND,KUL,PER,OD,LYS,LYON,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,26,450.69,11934,129,3409
BEHIND,KUL,PER,D7,BKI,KOTA KINABALU,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,AK,D7,  ,  ,26,57.9,1512,42,1085
BEHIND,KUL,PER,OD,BDO,BANDUNG,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,26,151.65,3916,116,3005
BEHIND,KUL,PER,D7,DMK,BANGKOK,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,AK,D7,  ,  ,25,114.22,2800,88,2151
BEHIND,KUL,PER,MH,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,24,216.02,5249,202,4903
BEHIND,KUL,PER,MH,LHR,LONDON,PER,PERTH,Discount Coach,2019,1,MCT,KUL,   ,WY,WY,MH,  ,24,518.71,12579,141,3431
BEHIND,KUL,PER,OD,BEG,BELGRADE,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,24,369.25,8940,115,2774
BEHIND,KUL,PER,OD,SGN,HO CHI MINH CITY,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,23,174.9,4023,140,3209
BEHIND,KUL,PER,OD,NBO,NAIROBI,PER,PERTH,Discount Coach,2019,1,MCT,KUL,   ,WY,WY,OD,  ,23,489.74,11161,157,3572
BEHIND,KUL,PER,MH,MYY,MIRI,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,22,235.7,5171,177,3881
BEHIND,KUL,PER,OD,BLR,BENGALURU,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,22,476.22,10405,281,6137
BEHIND,KUL,PER,OD,ZRH,ZURICH,PER,PERTH,Discount Coach,2019,1,MCT,KUL,   ,WY,WY,OD,  ,22,498,10752,143,3079
BEHIND,KUL,PER,OD,IST,ISTANBUL,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,TK,OD,  ,  ,21,437.55,9280,145,3070
BEHIND,KUL,PER,D7,PEN,PENANG,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,AK,D7,  ,  ,21,71.75,1520,67,1410
BEHIND,KUL,PER,OD,TLL,TALLINN,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,21,538.12,11344,153,3220
BEHIND,KUL,PER,OD,IKA,TEHRAN,PER,PERTH,Discount Coach,2019,1,MCT,KUL,   ,WY,WY,OD,  ,20,438.94,8581,168,3280
BEHIND,KUL,PER,OD,PRG,PRAGUE,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,19,310.85,6055,92,1787
BEHIND,KUL,PER,OD,CAI,CAIRO,PER,PERTH,Discount Coach,2019,1,MCT,KUL,   ,WY,WY,OD,  ,19,529.89,9946,182,3410
BEHIND,KUL,PER,MH,KTM,KATHMANDU,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,18,369.73,6803,207,3803
BEHIND,KUL,PER,OD,SKP,SKOPJE,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,18,389.07,6984,123,2204
BEHIND,KUL,PER,MH,LHR,LONDON,PER,PERTH,Business,2019,1,MCT,KUL,   ,WY,WY,MH,  ,18,1233.68,22046,337,6014
BEHIND,KUL,PER,OD,DUB,DUBLIN,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,17,392.63,6859,105,1836
BEHIND,KUL,PER,D7,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,AK,D7,  ,  ,17,93.45,1616,87,1508
BEHIND,KUL,PER,MH,IST,ISTANBUL,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,TK,MH,  ,  ,17,320.31,5481,106,1813
BEHIND,KUL,PER,MH,AMD,AHMEDABAD,PER,PERTH,Discount Coach,2019,1,DEL,KUL,   ,AI,MH,MH,  ,17,381.2,6496,179,3057
BEHIND,KUL,PER,OD,AMS,AMSTERDAM,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,17,447.45,7598,126,2136
BEHIND,KUL,PER,MH,DAC,DHAKA,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,16,197.62,3134,120,1910
BEHIND,KUL,PER,MH,MCT,MUSCAT,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,WY,MH,  ,  ,15,373.88,5750,165,2544
BEHIND,KUL,PER,OD,TWU,TAWAU,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,OD,  ,  ,15,462.33,6935,321,4812
BEHIND,KUL,PER,OD,MAD,MADRID,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,15,410.13,5996,112,1632
BEHIND,KUL,PER,OD,BUD,BUDAPEST,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,15,316.46,4604,96,1404
BEHIND,KUL,PER,OD,JED,JEDDAH,PER,PERTH,Discount Coach,2019,1,MCT,KUL,   ,WY,WY,OD,  ,14,411.08,5883,150,2149
BEHIND,KUL,PER,D7,PNH,PHNOM PENH,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,AK,D7,  ,  ,14,93.14,1332,74,1065
BEHIND,KUL,PER,OD,ZAG,ZAGREB,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,14,386.94,5367,117,1624
BEHIND,KUL,PER,D7,HAN,HANOI,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,AK,D7,  ,  ,14,115.79,1596,77,1058
BEHIND,KUL,PER,MH,LBU,LABUAN,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,14,787.79,10808,575,7892
BEHIND,KUL,PER,MH,BKI,KOTA KINABALU,PER,PERTH,Business,2019,1,KUL,   ,   ,MH,MH,  ,  ,14,925.38,12678,663,9084
BEHIND,KUL,PER,MH,CMB,COLOMBO,PER,PERTH,Business,2019,1,KUL,   ,   ,UL,MH,  ,  ,14,717.92,9792,449,6128
BEHIND,KUL,PER,OD,IST,ISTANBUL,PER,PERTH,Discount Coach,2019,1,MCT,KUL,   ,WY,WY,OD,  ,14,393.1,5311,128,1731
BEHIND,KUL,PER,OD,DXB,DUBAI,PER,PERTH,Discount Coach,2019,1,MCT,KUL,   ,WY,WY,OD,  ,13,398.4,5247,170,2240
BEHIND,KUL,PER,MH,TLV,TEL AVIV YAFO BEN GURION,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,MH,  ,13,384.39,5001,117,1516
BEHIND,KUL,PER,D7,LGK,LANGKAWI,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,AK,D7,  ,  ,13,85.66,1106,77,996
BEHIND,KUL,PER,OD,MED,MADINAH,PER,PERTH,Discount Coach,2019,1,MCT,KUL,   ,WY,WY,OD,  ,13,507.61,6452,187,2380
BEHIND,KUL,PER,MH,VIE,VIENNA,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,MH,  ,13,286.07,3633,86,1093
BEHIND,KUL,PER,OD,CGK,JAKARTA,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,13,253.95,3174,199,2492
BEHIND,KUL,PER,OD,SKG,THESSALONIKI,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,12,396.05,4943,126,1572
BEHIND,KUL,PER,MH,SBW,SIBU,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,12,229.89,2839,180,2225
BEHIND,KUL,PER,MH,LBU,LABUAN,PER,PERTH,Business,2019,1,KUL,   ,   ,MH,MH,  ,  ,12,1761.39,21736,"1,285",15862
BEHIND,KUL,PER,MH,GOI,GOA,PER,PERTH,Discount Coach,2019,1,BOM,KUL,   ,AI,MH,MH,  ,12,396.77,4809,201,2431
BEHIND,KUL,PER,D7,HKG,HONG KONG,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,AK,D7,  ,  ,12,15.69,184,10,114
BEHIND,KUL,PER,MH,SKP,SKOPJE,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,MH,  ,12,427.72,4923,135,1554
BEHIND,KUL,PER,MH,JED,JEDDAH,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,12,541.59,6228,200,2301
BEHIND,KUL,PER,MH,KUA,KUANTAN,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,11,869.77,9872,831,9427
BEHIND,KUL,PER,D7,MLE,MALE,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,AK,D7,  ,  ,11,214.53,2364,122,1346
BEHIND,KUL,PER,MH,SIN,SINGAPORE,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MI,MH,  ,  ,11,216.08,2334,202,2179
BEHIND,KUL,PER,OD,GVA,GENEVA,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,11,575.11,6165,165,1766
BEHIND,KUL,PER,D7,RGN,YANGON,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,AK,D7,  ,  ,11,138.85,1480,99,1052
BEHIND,KUL,PER,MH,BHJ,BHUJ,PER,PERTH,Discount Coach,2019,1,BOM,KUL,   ,9W,MH,MH,  ,11,430.11,4576,214,2272
BEHIND,KUL,PER,MH,MRU,MAURITIUS,PER,PERTH,Discount Coach,2019,1,SIN,KUL,   ,MK,MK,MH,  ,11,352.44,3743,146,1546
BEHIND,KUL,PER,OD,HKG,HONG KONG,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,10,251.69,2630,156,1629
BEHIND,KUL,PER,MH,USM,KOH SAMUI,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,PG,MH,  ,  ,10,238.22,2468,201,2079
BEHIND,KUL,PER,OD,BLL,BILLUND,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,10,256.65,2649,72,746
BEHIND,KUL,PER,MH,HKT,PHUKET,PER,PERTH,Business,2019,1,KUL,   ,   ,MH,MH,  ,  ,10,861.28,8811,737,7534
BEHIND,KUL,PER,OD,WAW,WARSAW,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,10,464.1,4738,138,1410
BEHIND,KUL,PER,MH,BKK,BANGKOK,PER,PERTH,Business,2019,1,KUL,   ,   ,MH,MH,  ,  ,10,1067.82,10828,826,8371
BEHIND,KUL,PER,MH,DUB,DUBLIN,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,MH,  ,10,392.41,3912,105,1048
BEHIND,KUL,PER,OD,LHR,LONDON,PER,PERTH,Business,2019,1,MCT,KUL,   ,WY,WY,OD,  ,10,1234.22,12305,337,3355
BEHIND,KUL,PER,MH,NRT,TOKYO,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,JL,MH,  ,  ,9,359.94,3401,156,1473
BEHIND,KUL,PER,MH,ORK,CORK,PER,PERTH,Discount Coach,2019,1,LHR,KUL,   ,EI,MH,MH,  ,9,526.6,4808,142,1300
BEHIND,KUL,PER,OD,HAK,HAIKOU,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,OD,OD,  ,  ,9,128.3,1170,85,772
BEHIND,KUL,PER,MH,BOM,MUMBAI,PER,PERTH,Business,2019,1,KUL,   ,   ,MH,MH,  ,  ,9,1267.22,11481,674,6108
BEHIND,KUL,PER,OD,DMK,BANGKOK,PER,PERTH,Business,2019,1,KUL,   ,   ,OD,OD,  ,  ,9,576.46,5223,444,4025
BEHIND,KUL,PER,MH,JED,JEDDAH,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,SV,MH,  ,  ,9,541.91,4877,200,1801
BEHIND,KUL,PER,D7,KBV,KRABI,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,AK,D7,  ,  ,9,165.79,1418,143,1219
BEHIND,KUL,PER,OD,CDG,PARIS,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,9,445.29,3807,125,1066
BEHIND,KUL,PER,D7,JHB,JOHOR BAHRU,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,AK,D7,  ,  ,9,155.44,1323,147,1249
BEHIND,KUL,PER,OD,MAA,CHENNAI,PER,PERTH,Business,2019,1,KUL,   ,   ,ID,OD,  ,  ,8,880.57,7274,538,4444
BEHIND,KUL,PER,MH,TWU,TAWAU,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,8,302.96,2493,210,1729
BEHIND,KUL,PER,MH,PEN,PENANG,PER,PERTH,Business,2019,1,KUL,   ,   ,MH,MH,  ,  ,8,612.68,5036,567,4662
BEHIND,KUL,PER,OD,CMB,COLOMBO,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,UL,OD,  ,  ,8,421.43,3384,264,2120
BEHIND,KUL,PER,OD,MAN,MANCHESTER,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,8,307.55,2460,84,670
BEHIND,KUL,PER,MH,LWO,LVIV,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,MH,  ,8,378,3009,115,918
BEHIND,KUL,PER,MH,BWN,BANDAR SERI BEGAWAN,PER,PERTH,Discount Coach,2019,1,KUL,   ,   ,MH,MH,  ,  ,8,251.81,1999,185,1471
BEHIND,KUL,PER,MH,EDI,EDINBURGH,PER,PERTH,Discount Coach,2019,1,AMS,KUL,   ,KL,KL,MH,  ,8,425.17,3363,117,926
BEHIND,KUL,PER,OD,AGP,MALAGA,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,8,984.61,7739,263,2070
BEHIND,KUL,PER,OD,LGK,LANGKAWI,PER,PERTH,Business,2019,1,KUL,   ,   ,OD,OD,  ,  ,8,620.56,4840,558,4353
BEHIND,KUL,PER,OD,MHD,MASHAD,PER,PERTH,Discount Coach,2019,1,MCT,KUL,   ,WY,WY,OD,  ,8,492.84,3820,190,1471
BEHIND,KUL,PER,OD,HKT,PHUKET,PER,PERTH,Business,2019,1,KUL,   ,   ,OD,OD,  ,  ,8,871.89,6740,745,5761
BEHIND,KUL,PER,OD,DOH,DOHA,PER,PERTH,Discount Coach,2019,1,MCT,KUL,   ,WY,WY,OD,  ,8,401.79,3086,165,1271
BEHIND,KUL,PER,MH,ABZ,ABERDEEN,PER,PERTH,Business,2019,1,LHR,KUL,   ,BA,MH,MH,  ,8,1890.44,14500,508,3900
BEHIND,KUL,PER,MH,ABZ,ABERDEEN,PER,PERTH,Discount Coach,2019,1,LHR,KUL,   ,BA,MH,MH,  ,8,695.64,5329,187,1431
BEHIND,KUL,PER,MH,KBP,KIEV,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,MH,  ,7,430.52,3147,131,960
BEHIND,KUL,PER,MH,LHR,LONDON,PER,PERTH,Premium Coach,2019,1,KUL,   ,   ,BA,MH,  ,  ,7,952.12,6912,267,1941
BEHIND,KUL,PER,OD,MUC,MUNICH,PER,PERTH,Discount Coach,2019,1,MCT,KUL,   ,WY,WY,OD,  ,7,570.03,4138,166,1203
BEHIND,KUL,PER,OD,LIS,LISBON,PER,PERTH,Discount Coach,2019,1,IST,KUL,   ,TK,TK,OD,  ,7,246.57,1770,65,466
